"state","agency","agency_short","fiscal_year","fy_start","fy_end","identified","removed","attests_active","source_footnote","latitude","longitude","address","agency_raw","source"
"TENNESSEE","TN Department of Safety","Tenn. Dept. of Safety",2012,2011-10-01,2012-09-30,18,5,TRUE,FALSE,36.135144,-86.740126,"1150 Foster Avenue Nashville, TN 37243","TN Department of Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TENNESSEE","TN Department of Safety","Tenn. Dept. of Safety",2013,2012-10-01,2013-09-30,1,5,TRUE,FALSE,36.135144,-86.740126,"1150 Foster Avenue Nashville, TN 37243","TN Department of Safety","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Carrollton Police Department","Carrollton Police Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,32.976516,-96.886594,"2025 E Jackson Rd, Carrollton, TX 75006","Carrollton Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Carrollton Police Department","Carrollton Police Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,32.976516,-96.886594,"2025 E Jackson Rd, Carrollton, TX 75006","Carrollton Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Carrollton Police Department","Carrollton Police Dept.",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,32.976516,-96.886594,"2025 E Jackson Rd, Carrollton, TX 75006","Carrollton Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Carrollton Police Department","Carrollton Police Dept.",2009,2008-10-01,2009-09-30,6,6,TRUE,FALSE,32.976516,-96.886594,"2025 E Jackson Rd, Carrollton, TX 75006","Carrollton Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Carrollton Police Department","Carrollton Police Dept.",2010,2009-10-01,2010-09-30,106,78,TRUE,FALSE,32.976516,-96.886594,"2025 E Jackson Rd, Carrollton, TX 75006","Carrollton Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Carrollton Police Department","Carrollton Police Dept.",2011,2010-10-01,2011-09-30,179,142,TRUE,FALSE,32.976516,-96.886594,"2025 E Jackson Rd, Carrollton, TX 75006","Carrollton Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Carrollton Police Department","Carrollton Police Dept.",2012,2011-10-01,2012-09-30,44,29,TRUE,FALSE,32.976516,-96.886594,"2025 E Jackson Rd, Carrollton, TX 75006","Carrollton Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Carrollton Police Department","Carrollton Police Dept.",2013,2012-10-01,2013-09-30,0,26,TRUE,FALSE,32.976516,-96.886594,"2025 E Jackson Rd, Carrollton, TX 75006","Carrollton Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Farmers Branch Police Dept.","Farmers Branch Police Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,32.920885,-96.893274,"13000 William Dodson Parkway, Farmers Branch, TX 75234","Farmers Branch Police Dept.","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Farmers Branch Police Dept.","Farmers Branch Police Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,32.920885,-96.893274,"13000 William Dodson Parkway, Farmers Branch, TX 75234","Farmers Branch Police Dept.","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Farmers Branch Police Dept.","Farmers Branch Police Dept.",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,32.920885,-96.893274,"13000 William Dodson Parkway, Farmers Branch, TX 75234","Farmers Branch Police Dept.","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Farmers Branch Police Dept.","Farmers Branch Police Dept.",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,32.920885,-96.893274,"13000 William Dodson Parkway, Farmers Branch, TX 75234","Farmers Branch Police Dept.","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Farmers Branch Police Dept.","Farmers Branch Police Dept.",2010,2009-10-01,2010-09-30,7,5,TRUE,FALSE,32.920885,-96.893274,"13000 William Dodson Parkway, Farmers Branch, TX 75234","Farmers Branch Police Dept.","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Farmers Branch Police Dept.","Farmers Branch Police Dept.",2011,2010-10-01,2011-09-30,3,1,TRUE,FALSE,32.920885,-96.893274,"13000 William Dodson Parkway, Farmers Branch, TX 75234","Farmers Branch Police Dept.","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Farmers Branch Police Dept.","Farmers Branch Police Dept.",2012,2011-10-01,2012-09-30,3,3,TRUE,FALSE,32.920885,-96.893274,"13000 William Dodson Parkway, Farmers Branch, TX 75234","Farmers Branch Police Dept.","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Farmers Branch Police Dept.","Farmers Branch Police Dept.",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,32.920885,-96.893274,"13000 William Dodson Parkway, Farmers Branch, TX 75234","Farmers Branch Police Dept.","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Harris County Sheriffs Office","Harris County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,29.763352,-95.356124,"1200 Baker Street Houston, TX 77002","Harris County Sheriffs Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Harris County Sheriffs Office","Harris County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,29.763352,-95.356124,"1200 Baker Street Houston, TX 77002","Harris County Sheriffs Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Harris County Sheriffs Office","Harris County Sheriff",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,29.763352,-95.356124,"1200 Baker Street Houston, TX 77002","Harris County Sheriffs Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Harris County Sheriffs Office","Harris County Sheriff",2009,2008-10-01,2009-09-30,8821,6965,TRUE,FALSE,29.763352,-95.356124,"1200 Baker Street Houston, TX 77002","Harris County Sheriffs Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Harris County Sheriffs Office","Harris County Sheriff",2010,2009-10-01,2010-09-30,5606,3741,TRUE,FALSE,29.763352,-95.356124,"1200 Baker Street Houston, TX 77002","Harris County Sheriffs Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Harris County Sheriffs Office","Harris County Sheriff",2011,2010-10-01,2011-09-30,2788,1817,TRUE,FALSE,29.763352,-95.356124,"1200 Baker Street Houston, TX 77002","Harris County Sheriffs Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Harris County Sheriffs Office","Harris County Sheriff",2012,2011-10-01,2012-09-30,3659,1841,TRUE,FALSE,29.763352,-95.356124,"1200 Baker Street Houston, TX 77002","Harris County Sheriffs Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"TEXAS","Harris County Sheriffs Office","Harris County Sheriff",2013,2012-10-01,2013-09-30,1880,1642,TRUE,FALSE,29.763352,-95.356124,"1200 Baker Street Houston, TX 77002","Harris County Sheriffs Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Washington County Sheriff Office UT","Washington County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,37.157331,-113.411323,"620 South 5300 West Hurricane, Utah 84737","Washington County Sheriff Office UT","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Washington County Sheriff Office UT","Washington County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,37.157331,-113.411323,"620 South 5300 West Hurricane, Utah 84737","Washington County Sheriff Office UT","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Washington County Sheriff Office UT","Washington County Sheriff",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,37.157331,-113.411323,"620 South 5300 West Hurricane, Utah 84737","Washington County Sheriff Office UT","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Washington County Sheriff Office UT","Washington County Sheriff",2009,2008-10-01,2009-09-30,7,7,TRUE,FALSE,37.157331,-113.411323,"620 South 5300 West Hurricane, Utah 84737","Washington County Sheriff Office UT","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Washington County Sheriff Office UT","Washington County Sheriff",2010,2009-10-01,2010-09-30,1,,TRUE,FALSE,37.157331,-113.411323,"620 South 5300 West Hurricane, Utah 84737","Washington County Sheriff Office UT","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Washington County Sheriff Office UT","Washington County Sheriff",2011,2010-10-01,2011-09-30,22,14,TRUE,FALSE,37.157331,-113.411323,"620 South 5300 West Hurricane, Utah 84737","Washington County Sheriff Office UT","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Washington County Sheriff Office UT","Washington County Sheriff",2012,2011-10-01,2012-09-30,31,13,TRUE,FALSE,37.157331,-113.411323,"620 South 5300 West Hurricane, Utah 84737","Washington County Sheriff Office UT","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Washington County Sheriff Office UT","Washington County Sheriff",2013,2012-10-01,2013-09-30,0,6,TRUE,FALSE,37.157331,-113.411323,"620 South 5300 West Hurricane, Utah 84737","Washington County Sheriff Office UT","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Weber County Sheriff Office","Weber County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,41.244467,-111.996048,"721 West 12th Street Ogden, Utah 84404","Weber County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Weber County Sheriff Office","Weber County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,41.244467,-111.996048,"721 West 12th Street Ogden, Utah 84404","Weber County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Weber County Sheriff Office","Weber County Sheriff",2008,2007-10-01,2008-09-30,,,FALSE,FALSE,41.244467,-111.996048,"721 West 12th Street Ogden, Utah 84404","Weber County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Weber County Sheriff Office","Weber County Sheriff",2009,2008-10-01,2009-09-30,89,73,TRUE,FALSE,41.244467,-111.996048,"721 West 12th Street Ogden, Utah 84404","Weber County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Weber County Sheriff Office","Weber County Sheriff",2010,2009-10-01,2010-09-30,,,FALSE,FALSE,41.244467,-111.996048,"721 West 12th Street Ogden, Utah 84404","Weber County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Weber County Sheriff Office","Weber County Sheriff",2011,2010-10-01,2011-09-30,98,71,TRUE,FALSE,41.244467,-111.996048,"721 West 12th Street Ogden, Utah 84404","Weber County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Weber County Sheriff Office","Weber County Sheriff",2012,2011-10-01,2012-09-30,139,82,TRUE,FALSE,41.244467,-111.996048,"721 West 12th Street Ogden, Utah 84404","Weber County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"UTAH","Weber County Sheriff Office","Weber County Sheriff",2013,2012-10-01,2013-09-30,1,61,TRUE,FALSE,41.244467,-111.996048,"721 West 12th Street Ogden, Utah 84404","Weber County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","City of Manassas Police Department","City of Manassas Police Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,38.747884,-77.464975,"9518 Fairview Ave, Manassas, VA 20110","City of Manassas Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","City of Manassas Police Department","City of Manassas Police Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,38.747884,-77.464975,"9518 Fairview Ave, Manassas, VA 20110","City of Manassas Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","City of Manassas Police Department","City of Manassas Police Dept.",2008,2007-10-01,2008-09-30,1,,TRUE,FALSE,38.747884,-77.464975,"9518 Fairview Ave, Manassas, VA 20110","City of Manassas Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","City of Manassas Police Department","City of Manassas Police Dept.",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,38.747884,-77.464975,"9518 Fairview Ave, Manassas, VA 20110","City of Manassas Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","City of Manassas Police Department","City of Manassas Police Dept.",2010,2009-10-01,2010-09-30,2,1,TRUE,FALSE,38.747884,-77.464975,"9518 Fairview Ave, Manassas, VA 20110","City of Manassas Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","City of Manassas Police Department","City of Manassas Police Dept.",2011,2010-10-01,2011-09-30,0,0,FALSE,FALSE,38.747884,-77.464975,"9518 Fairview Ave, Manassas, VA 20110","City of Manassas Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","City of Manassas Police Department","City of Manassas Police Dept.",2012,2011-10-01,2012-09-30,0,0,FALSE,FALSE,38.747884,-77.464975,"9518 Fairview Ave, Manassas, VA 20110","City of Manassas Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","City of Manassas Police Department","City of Manassas Police Dept.",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,38.747884,-77.464975,"9518 Fairview Ave, Manassas, VA 20110","City of Manassas Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Herndon Police Department","Herndon Police Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,38.961257,-77.371518,"397 Herndon Parkway Herndon, VA, 20170","Herndon Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Herndon Police Department","Herndon Police Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,38.961257,-77.371518,"397 Herndon Parkway Herndon, VA, 20170","Herndon Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Herndon Police Department","Herndon Police Dept.",2008,2007-10-01,2008-09-30,68,63,TRUE,FALSE,38.961257,-77.371518,"397 Herndon Parkway Herndon, VA, 20170","Herndon Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Herndon Police Department","Herndon Police Dept.",2009,2008-10-01,2009-09-30,84,65,TRUE,FALSE,38.961257,-77.371518,"397 Herndon Parkway Herndon, VA, 20170","Herndon Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Herndon Police Department","Herndon Police Dept.",2010,2009-10-01,2010-09-30,44,27,TRUE,FALSE,38.961257,-77.371518,"397 Herndon Parkway Herndon, VA, 20170","Herndon Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Herndon Police Department","Herndon Police Dept.",2011,2010-10-01,2011-09-30,47,38,TRUE,FALSE,38.961257,-77.371518,"397 Herndon Parkway Herndon, VA, 20170","Herndon Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Herndon Police Department","Herndon Police Dept.",2012,2011-10-01,2012-09-30,23,12,TRUE,FALSE,38.961257,-77.371518,"397 Herndon Parkway Herndon, VA, 20170","Herndon Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Herndon Police Department","Herndon Police Dept.",2013,2012-10-01,2013-09-30,0,9,TRUE,FALSE,38.961257,-77.371518,"397 Herndon Parkway Herndon, VA, 20170","Herndon Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Loudoun County Sheriff Office","Loudon County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,39.082397,-77.553454,"803 Sycolin Road. SE Leesburg, VA 20175","Loudoun County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Loudoun County Sheriff Office","Loudon County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,39.082397,-77.553454,"803 Sycolin Road. SE Leesburg, VA 20175","Loudoun County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Loudoun County Sheriff Office","Loudon County Sheriff",2008,2007-10-01,2008-09-30,3,2,TRUE,FALSE,39.082397,-77.553454,"803 Sycolin Road. SE Leesburg, VA 20175","Loudoun County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Loudoun County Sheriff Office","Loudon County Sheriff",2009,2008-10-01,2009-09-30,90,71,TRUE,FALSE,39.082397,-77.553454,"803 Sycolin Road. SE Leesburg, VA 20175","Loudoun County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Loudoun County Sheriff Office","Loudon County Sheriff",2010,2009-10-01,2010-09-30,56,37,TRUE,FALSE,39.082397,-77.553454,"803 Sycolin Road. SE Leesburg, VA 20175","Loudoun County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Loudoun County Sheriff Office","Loudon County Sheriff",2011,2010-10-01,2011-09-30,73,44,TRUE,FALSE,39.082397,-77.553454,"803 Sycolin Road. SE Leesburg, VA 20175","Loudoun County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Loudoun County Sheriff Office","Loudon County Sheriff",2012,2011-10-01,2012-09-30,28,14,TRUE,FALSE,39.082397,-77.553454,"803 Sycolin Road. SE Leesburg, VA 20175","Loudoun County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Loudoun County Sheriff Office","Loudon County Sheriff",2013,2012-10-01,2013-09-30,3,9,TRUE,FALSE,39.082397,-77.553454,"803 Sycolin Road. SE Leesburg, VA 20175","Loudoun County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Police Department","Prince William County Police Dept.",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,38.679698,-77.352946,"1 County Complex Ct Woodbridge, Virginia, 1 County Complex Ct, Woodbridge, VA 22192","Prince William County Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Police Department","Prince William County Police Dept.",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,38.679698,-77.352946,"1 County Complex Ct Woodbridge, Virginia, 1 County Complex Ct, Woodbridge, VA 22192","Prince William County Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Police Department","Prince William County Police Dept.",2008,2007-10-01,2008-09-30,30,27,TRUE,FALSE,38.679698,-77.352946,"1 County Complex Ct Woodbridge, Virginia, 1 County Complex Ct, Woodbridge, VA 22192","Prince William County Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Police Department","Prince William County Police Dept.",2009,2008-10-01,2009-09-30,73,57,TRUE,FALSE,38.679698,-77.352946,"1 County Complex Ct Woodbridge, Virginia, 1 County Complex Ct, Woodbridge, VA 22192","Prince William County Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Police Department","Prince William County Police Dept.",2010,2009-10-01,2010-09-30,22,14,TRUE,FALSE,38.679698,-77.352946,"1 County Complex Ct Woodbridge, Virginia, 1 County Complex Ct, Woodbridge, VA 22192","Prince William County Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Police Department","Prince William County Police Dept.",2011,2010-10-01,2011-09-30,15,10,TRUE,FALSE,38.679698,-77.352946,"1 County Complex Ct Woodbridge, Virginia, 1 County Complex Ct, Woodbridge, VA 22192","Prince William County Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Police Department","Prince William County Police Dept.",2012,2011-10-01,2012-09-30,5,2,TRUE,FALSE,38.679698,-77.352946,"1 County Complex Ct Woodbridge, Virginia, 1 County Complex Ct, Woodbridge, VA 22192","Prince William County Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Police Department","Prince William County Police Dept.",2013,2012-10-01,2013-09-30,1,3,TRUE,FALSE,38.679698,-77.352946,"1 County Complex Ct Woodbridge, Virginia, 1 County Complex Ct, Woodbridge, VA 22192","Prince William County Police Department","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Sheriff Office","Prince William County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,38.752008,-77.479097,"9311 Lee Avenue, Manassas, VA 20110","Prince William County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Sheriff Office","Prince William County Sheriff",2007,2006-10-01,2007-09-30,,,FALSE,FALSE,38.752008,-77.479097,"9311 Lee Avenue, Manassas, VA 20110","Prince William County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Sheriff Office","Prince William County Sheriff",2008,2007-10-01,2008-09-30,2,1,TRUE,FALSE,38.752008,-77.479097,"9311 Lee Avenue, Manassas, VA 20110","Prince William County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Sheriff Office","Prince William County Sheriff",2009,2008-10-01,2009-09-30,,,FALSE,FALSE,38.752008,-77.479097,"9311 Lee Avenue, Manassas, VA 20110","Prince William County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Sheriff Office","Prince William County Sheriff",2010,2009-10-01,2010-09-30,,,FALSE,FALSE,38.752008,-77.479097,"9311 Lee Avenue, Manassas, VA 20110","Prince William County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Sheriff Office","Prince William County Sheriff",2011,2010-10-01,2011-09-30,4,1,TRUE,FALSE,38.752008,-77.479097,"9311 Lee Avenue, Manassas, VA 20110","Prince William County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Sheriff Office","Prince William County Sheriff",2012,2011-10-01,2012-09-30,3,1,TRUE,FALSE,38.752008,-77.479097,"9311 Lee Avenue, Manassas, VA 20110","Prince William County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William County Sheriff Office","Prince William County Sheriff",2013,2012-10-01,2013-09-30,0,0,FALSE,FALSE,38.752008,-77.479097,"9311 Lee Avenue, Manassas, VA 20110","Prince William County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William-Manassas Adult Detention Center","Prince William-Manassas Adult Detention Center",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,38.752589,-77.479378,"9320 Lee Ave, Manassas, VA 20110","Prince William-Manassas Adult Detention Center","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William-Manassas Adult Detention Center","Prince William-Manassas Adult Detention Center",2007,2006-10-01,2007-09-30,115,41,TRUE,FALSE,38.752589,-77.479378,"9320 Lee Ave, Manassas, VA 20110","Prince William-Manassas Adult Detention Center","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William-Manassas Adult Detention Center","Prince William-Manassas Adult Detention Center",2008,2007-10-01,2008-09-30,927,597,TRUE,FALSE,38.752589,-77.479378,"9320 Lee Ave, Manassas, VA 20110","Prince William-Manassas Adult Detention Center","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William-Manassas Adult Detention Center","Prince William-Manassas Adult Detention Center",2009,2008-10-01,2009-09-30,991,517,TRUE,FALSE,38.752589,-77.479378,"9320 Lee Ave, Manassas, VA 20110","Prince William-Manassas Adult Detention Center","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William-Manassas Adult Detention Center","Prince William-Manassas Adult Detention Center",2010,2009-10-01,2010-09-30,1046,312,TRUE,FALSE,38.752589,-77.479378,"9320 Lee Ave, Manassas, VA 20110","Prince William-Manassas Adult Detention Center","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William-Manassas Adult Detention Center","Prince William-Manassas Adult Detention Center",2011,2010-10-01,2011-09-30,1389,806,TRUE,FALSE,38.752589,-77.479378,"9320 Lee Ave, Manassas, VA 20110","Prince William-Manassas Adult Detention Center","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William-Manassas Adult Detention Center","Prince William-Manassas Adult Detention Center",2012,2011-10-01,2012-09-30,1119,369,TRUE,FALSE,38.752589,-77.479378,"9320 Lee Ave, Manassas, VA 20110","Prince William-Manassas Adult Detention Center","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Prince William-Manassas Adult Detention Center","Prince William-Manassas Adult Detention Center",2013,2012-10-01,2013-09-30,722,298,TRUE,FALSE,38.752589,-77.479378,"9320 Lee Ave, Manassas, VA 20110","Prince William-Manassas Adult Detention Center","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Rockingham County Sheriff Office","Rockingham County Sheriff",2006,2005-10-01,2006-09-30,,,FALSE,FALSE,38.449126,-78.870976,"25 South Liberty Street Harrisonburg, Virginia 22801","Rockingham County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Rockingham County Sheriff Office","Rockingham County Sheriff",2007,2006-10-01,2007-09-30,32,21,TRUE,FALSE,38.449126,-78.870976,"25 South Liberty Street Harrisonburg, Virginia 22801","Rockingham County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Rockingham County Sheriff Office","Rockingham County Sheriff",2008,2007-10-01,2008-09-30,163,109,TRUE,FALSE,38.449126,-78.870976,"25 South Liberty Street Harrisonburg, Virginia 22801","Rockingham County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Rockingham County Sheriff Office","Rockingham County Sheriff",2009,2008-10-01,2009-09-30,99,52,TRUE,FALSE,38.449126,-78.870976,"25 South Liberty Street Harrisonburg, Virginia 22801","Rockingham County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Rockingham County Sheriff Office","Rockingham County Sheriff",2010,2009-10-01,2010-09-30,71,20,TRUE,FALSE,38.449126,-78.870976,"25 South Liberty Street Harrisonburg, Virginia 22801","Rockingham County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
"VIRGINIA","Rockingham County Sheriff Office","Rockingham County Sheriff",2011,2010-10-01,2011-09-30,90,46,TRUE,FALSE,38.449126,-78.870976,"25 South Liberty Street Harrisonburg, Virginia 22801","Rockingham County Sheriff Office","ICE 287(g) identification/removal statistics FY2006-2013 (FOIA)"
