state,county,agency,facility_name,source,facility_source_type,facility_operator_name,facility_source_state_fips,facility_source_county_fips,facility_status,doc_match_tier,doc_research_reason,facility_address,facility_city,facility_county,facility_latitude,facility_longitude
Tennessee,NA,Tennessee Department of Corrections,MAURY COUNTY SHERIFFS DEPARTMENT / MAURY COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47119,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1300 LAWSON WHITE DRIVE,COLUMBIA,Maury,35.6383412,-87.064735999
Tennessee,NA,Tennessee Department of Corrections,MAXIMUM CORRECTIONAL CENTER,hifld_prisons,COUNTY,NA,47,47037,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5113 HARDING PLACE,NASHVILLE,Davidson,36.088468948969194,-86.68560353952653
Tennessee,NA,Tennessee Department of Corrections,MCDOWELL CENTER FOR CHILDREN,hifld_prisons,LOCAL,NA,47,47045,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,711 UNITED STATES HIGHWAY 51 BYPASS SOUTH,DYERSBURG,Dyer,36.02574019539136,-89.41157943742569
Tennessee,NA,Tennessee Department of Corrections,MCMINN COUNTY JUSTICE CENTER,hifld_prisons,COUNTY,NA,47,47107,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1319 S WHITE,ATHENS,Mcminn,35.42193242363952,-84.58202854389404
Tennessee,NA,Tennessee Department of Corrections,MCMINN COUNTY SHERIFFS DEPARTMENT / MCMINN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47107,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1319 SOUTH WHITE STREET,ATHENS,Mcminn,35.421956156,-84.582545498
Tennessee,NA,Tennessee Department of Corrections,MCNAIRY COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47109,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,300 INDUSTRIAL PARK DRIVE,SELMER,Mcnairy,35.15091108896582,-88.59648315696367
Tennessee,NA,Tennessee Department of Corrections,MCNAIRY COUNTY SHERIFFS DEPARTMENT / MCNAIRY COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47109,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,300 INDUSTRIAL PARK DRIVE,SELMER,Mcnairy,35.1509756,-88.5964865
Tennessee,NA,Tennessee Department of Corrections,MEIGS COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47121,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,410 RIVER ROAD,DECATUR,Meigs,35.5224489118957,-84.79393580925604
Tennessee,NA,Tennessee Department of Corrections,MEIGS COUNTY SHERIFFS OFFICE / MEIGS COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47121,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,410 RIVER ROAD,DECATUR,Meigs,35.522374161,-84.793923885
Tennessee,NA,Tennessee Department of Corrections,METRO-DAVIDSON COUNTY DETENTION FACILITY,hifld_prisons,COUNTY,NA,47,47037,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5115 HARDING PLACE,NASHVILLE,Davidson,36.087649958673055,-86.68217192854763
Tennessee,NA,Tennessee Department of Corrections,Metro-Davidson County Detention Facility - CCA,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5115 Harding Place,Nashville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,MIDDLE TENNESSEE JUVENILE DETENTION CENTER,hifld_prisons,LOCAL,NA,47,47119,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1272 LAWSON WHITE DRIVE,COLUMBIA,Maury,35.64097987997758,-87.06401834703763
Tennessee,NA,Tennessee Department of Corrections,MONROE COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47123,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,319 HICKORY STREET,MADISONVILLE,Monroe,35.52174225382143,-84.36184384177847
Tennessee,NA,Tennessee Department of Corrections,MONROE COUNTY SHERIFFS DEPARTMENT / MONROE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47123,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,319 HICKORY STREET,MADISONVILLE,Monroe,35.5217505,-84.361827001
Tennessee,NA,Tennessee Department of Corrections,MONTGOMERY COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47125,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,116 COMMERCE ST,CLARKSVILLE,Montgomery,36.5257020825861,-87.359202548297
Tennessee,NA,Tennessee Department of Corrections,MONTGOMERY COUNTY SHERIFFS DEPARTMENT / MONTGOMERY COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47125,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,120 COMMERCE STREET,CLARKSVILLE,Montgomery,36.5259941,-87.3589583
Tennessee,NA,Tennessee Department of Corrections,Montgomery County Workhouse,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1221 Highway Drive,Clarksville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,MOORE COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,58 SOUTH ELM STREET,LYNCHBURG,Moore,35.28113675954651,-86.37813124553251
Tennessee,NA,Tennessee Department of Corrections,MOORE COUNTY SHERIFFS DEPARTMENT / MOORE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47127,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,58 SOUTH ELM STREET,LYNCHBURG,Moore,35.2811938,-86.378093
Tennessee,NA,Tennessee Department of Corrections,MORGAN COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47129,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,414 MAIN STREET,WARTBURG,Morgan,36.10468677927685,-84.59785177580949
Tennessee,NA,Tennessee Department of Corrections,MORGAN COUNTY SHERIFFS DEPARTMENT / MORGAN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47129,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,414 MAIN STREET,WARTBURG,Morgan,36.1046738,-84.597822
Tennessee,NA,Tennessee Department of Corrections,Nashville-Davidson Correctional Development Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5113 Harding Place,Nashville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,Nashville-Davidson Hill Detention Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,506 Second Avenue North,Nashville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,Nashville-Davidson Maximum Correction Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5113 Harding Place,Nashville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,OBION COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47131,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1 LAW LANE,UNION CITY,Obion,36.446779370838655,-89.06289900798353
Tennessee,NA,Tennessee Department of Corrections,OBION COUNTY SHERIFFS DEPARTMENT / OBION COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47131,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1 LAW LANE,UNION CITY,Obion,36.4468765,-89.0630447
Tennessee,NA,Tennessee Department of Corrections,OFFENDER RE-ENTRY CENTER,hifld_prisons,COUNTY,NA,47,47037,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5131 HARDING PLACE,NASHVILLE,Davidson,36.08961945791168,-86.68163808862502
Tennessee,NA,Tennessee Department of Corrections,OVERTON COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47133,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1010 JOHN T POINDEXTER DRIVE,LIVINGSTON,Overton,36.39544001764078,-85.3234125174405
Tennessee,NA,Tennessee Department of Corrections,OVERTON COUNTY SHERIFFS DEPARTMENT / OVERTON COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47133,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1010 JOHN T POINDEXTER DRIVE,LIVINGSTON,Overton,36.3954097,-85.3235151
Tennessee,NA,Tennessee Department of Corrections,PERRY COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47135,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,582 BETHEL ROAD,LINDEN,Perry,35.589714636804445,-87.853252648296
Tennessee,NA,Tennessee Department of Corrections,PERRY COUNTY SHERIFFS DEPARTMENT / PERRY COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47135,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,582 BETHEL ROAD,LINDEN,Perry,35.5896965,-87.853258599
Tennessee,NA,Tennessee Department of Corrections,PICKETT COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47137,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1 COURTHOUSE SQUARE,BYRDSTOWN,Pickett,36.569739574714866,-85.12997644583271
Tennessee,NA,Tennessee Department of Corrections,PICKETT COUNTY SHERIFFS DEPARTMENT / PICKETT COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47137,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"1 COURTHOUSE SQUARE, SUITE 300",BYRDSTOWN,Pickett,36.5697838,-85.1299704
Tennessee,NA,Tennessee Department of Corrections,POLK COUNTY DETENTION FACILITY,hifld_prisons,COUNTY,NA,47,47139,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,164 INDUSTRIAL ACCESS CIRCLE,BENTON,Polk,35.17083662502608,-84.63530940277998
Tennessee,NA,Tennessee Department of Corrections,Polk County Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,164 Industrial Access Circle,Benton,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,POLK COUNTY SHERIFFS DEPARTMENT - DUCKTOWN,hifld,SHERIFF'S OFFICE,NA,47,47139,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,398 MAIN STREET,DUCKTOWN,Polk,35.0380077,-84.3798362
Tennessee,NA,Tennessee Department of Corrections,POLK COUNTY SHERIFFS DEPARTMENT / POLK COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47139,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,164 INDUSTRIAL ACCESS CIRCLE,BENTON,Polk,35.170777201,-84.6352946
Tennessee,NA,Tennessee Department of Corrections,PUTNAM COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47141,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,421 EAST SPRING STREET,COOKEVILLE,Putnam,36.16149665853351,-85.49837333274378
Tennessee,NA,Tennessee Department of Corrections,PUTNAM COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,47,47141,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,25 NORTH WASHINGTON AVENUE,COOKEVILLE,Putnam,36.16343840730529,-85.49884011192037
Tennessee,NA,Tennessee Department of Corrections,Putnam County Sheriff,facilities,NA,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,421 E Spring St.,Cookeville,Putnam,36.16153688,-85.49796141
Tennessee,NA,Tennessee Department of Corrections,PUTNAM COUNTY SHERIFFS DEPARTMENT / PUTNAM COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47141,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,421 EAST SPRING STREET,COOKEVILLE,Putnam,36.1614819,-85.4988923
Tennessee,NA,Tennessee Department of Corrections,RHEA COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47143,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,444 2ND AVE,DAYTON,Rhea,35.49543544911908,-85.01392962729487
Tennessee,NA,Tennessee Department of Corrections,RHEA COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,47,47143,NOT AVAILABLE,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1169 MARKET STREET,DAYTON,Rhea,35.491279849743414,-85.01573722055353
Tennessee,NA,Tennessee Department of Corrections,RHEA COUNTY SHERIFFS DEPARTMENT / RHEA COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47143,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,444 2ND AVENUE,DAYTON,Rhea,35.4954463,-85.0139143
Tennessee,NA,Tennessee Department of Corrections,RICHARD L BEAN JUVENILE SERVICE CENTER,hifld_prisons,COUNTY,NA,47,47093,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3321 DIVISION ST,KNOXVILLE,Knox,35.9559998505743,-83.96153997514102
Tennessee,NA,Tennessee Department of Corrections,Roane County Detention Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,230 N 3rd Street,Kingston,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,ROANE COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47145,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,230 NORTH THIRD STREET,KINGSTON,Roane,35.872494070797,-84.51411385906584
Tennessee,NA,Tennessee Department of Corrections,ROANE COUNTY SHERIFFS OFFICE / ROANE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47145,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,300 EAST RACE STREET,KINGSTON,Roane,35.8705969,-84.5142194
Tennessee,NA,Tennessee Department of Corrections,ROBERTSON COUNTY DETENTION FACILITY,hifld_prisons,COUNTY,NA,47,47147,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,311 5TH AVE E,SPRINGFIELD,Robertson,36.508088785686134,-86.88074315314456
Tennessee,NA,Tennessee Department of Corrections,Roger D. Wilson Detention Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,5001 Maloneyville Road,Knoxville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,RUTHERFORD COUNTY ADULT DETENTION CENTER,hifld_prisons,COUNTY,NA,47,47149,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,940 NEW SALEM HWY,MURFREESBORO,Rutherford,35.83612113566663,-86.41236628207491
Tennessee,NA,Tennessee Department of Corrections,RUTHERFORD COUNTY CORRECTIONAL WORK CENTER,hifld_prisons,COUNTY,NA,47,47149,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1720 SOUTH CHURCH STREET,MURFREESBORO,Rutherford,35.822572262639945,-86.39960313522438
Tennessee,NA,Tennessee Department of Corrections,RUTHERFORD COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,47,47149,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1710 S CHURCH ST,MURFREESBORO,Rutherford,35.82310485374851,-86.39688183950766
Tennessee,NA,Tennessee Department of Corrections,Scott County Correctional Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,575 Scott High Drive,Huntsville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,SCOTT COUNTY JUSTICE CENTER,hifld_prisons,COUNTY,NA,47,47151,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,575 SCOTT HIGH DRIVE,HUNTSVILLE,Scott,36.4056650662269,-84.53223948818963
Tennessee,NA,Tennessee Department of Corrections,SCOTT COUNTY JUVENILE DETENTION CENTER,hifld_prisons,COUNTY,NA,47,47151,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,195 FIRE HALL DRIVE,HUNTSVILLE,Scott,36.41124413306929,-84.48910645931572
Tennessee,NA,Tennessee Department of Corrections,SCOTT COUNTY SHERIFFS DEPARTMENT / SCOTT COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47151,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,COURTHOUSE SQUARE,HUNTSVILLE,Scott,36.41042951,-84.489812035
Tennessee,NA,Tennessee Department of Corrections,SEQUATCHIE COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47153,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,351 FREDONIA ROAD,DUNLAP,Sequatchie,35.38082812332663,-85.3911531808306
Tennessee,NA,Tennessee Department of Corrections,Sequatchie County Justice Center,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"351 Fredonia Road, Suite A",Dunlap,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,SEQUATCHIE COUNTY SHERIFFS DEPARTMENT / SEQUATCHIE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47153,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,351 FREDONIA ROAD,DUNLAP,Sequatchie,35.3809658,-85.3909116
Tennessee,NA,Tennessee Department of Corrections,SEVIER COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47155,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,137 COMMERCE ST,SEVIERVILLE,Sevier,35.86863957511368,-83.56711301284
Tennessee,NA,Tennessee Department of Corrections,SEVIER COUNTY JAIL ANNEX,hifld_prisons,COUNTY,NA,47,47155,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,896 OLD KNOXVILLE HWY,SEVIERVILLE,Sevier,35.881271670543555,-83.57877663669339
Tennessee,NA,Tennessee Department of Corrections,Sevier County Jail & Minimum Security Facility,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,137 Commerce Street,Sevierville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,SEVIER COUNTY JUVENILE FACILITY,hifld_prisons,COUNTY,NA,47,47155,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,157 WEST MAIN STREET,SEVIERVILLE,Sevier,35.86882142220745,-83.5664249728122
Tennessee,NA,Tennessee Department of Corrections,SEVIER COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,47,47155,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,106 WEST BRUCE STREET,SEVIERVILLE,Sevier,35.86721932,-83.566225865
Tennessee,NA,Tennessee Department of Corrections,SHELBY ADULT OFFENDER CENTER,hifld_prisons,COUNTY,NA,47,47157,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,961 SYCAMORE VIEW RD,MEMPHIS,Shelby,35.15121475666902,-89.86342381549278
Tennessee,NA,Tennessee Department of Corrections,SHELBY COUNTY CORRECTIONAL CENTER,hifld_prisons,COUNTY,NA,47,47157,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1045 MULLINS STATION RD,MEMPHIS,Shelby,35.15197231423324,-89.85540469949626
Tennessee,NA,Tennessee Department of Corrections,SHELBY COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47157,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,201 POPLAR AVE,MEMPHIS,Shelby,35.148517017346755,-90.04663989125929
Tennessee,NA,Tennessee Department of Corrections,SHELBY COUNTY JAIL WOMEN'S FACILITY,hifld_prisons,COUNTY,NA,47,47157,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,6201 HALEY RD,MEMPHIS,Shelby,35.14927215307745,-89.85648768545198
Tennessee,NA,Tennessee Department of Corrections,SHELBY COUNTY JUVENILE DETENTION BUREAU,hifld_prisons,COUNTY,NA,47,47157,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,616 ADAMS AVENUE,MEMPHIS,Shelby,35.14552672089872,-90.03947813548395
Tennessee,NA,Tennessee Department of Corrections,SHELBY COUNTY SHERIFFS OFFICE / SHELBY COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47157,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,201 POPLAR AVENUE,MEMPHIS,Shelby,35.148441,-90.0466761
Tennessee,NA,Tennessee Department of Corrections,SHELBY TRAINING CENTER,hifld_prisons,COUNTY,NA,47,47157,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,3420 OLD GETWELL ROAD,MEMPHIS,Shelby,35.05506399890191,-89.93521079317246
Tennessee,NA,Tennessee Department of Corrections,Silverdale Correction Facility - CCA,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,7609 Standifer Gap Road,Chattanooga,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,SMITH COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47159,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,322 JUSTICE LANE,CARTHAGE,Smith,36.25934603438181,-85.93269315730298
Tennessee,NA,Tennessee Department of Corrections,Smith County Sheriffs Office and Jail,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"322 Justice Drive, Suite 200",Carthage,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,SMITH COUNTY SHERIFFS DEPARTMENT / SMITH COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47159,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,205 SECOND AVENUE WEST,CARTHAGE,Smith,36.251058961,-85.953707871
Tennessee,NA,Tennessee Department of Corrections,STEWART COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47161,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,314 CEDAR ST,DOVER,Stewart,36.48187287776157,-87.8430298050844
Tennessee,NA,Tennessee Department of Corrections,STEWART COUNTY SHERIFFS DEPARTMENT,hifld,SHERIFF'S OFFICE,NA,47,47161,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,117 DONELSON PARKWAY,DOVER,Stewart,36.488934,-87.8395027
Tennessee,NA,Tennessee Department of Corrections,SULLIVAN COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47163,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,140 BLOUNTVILLE BYPASS,BLOUNTVILLE,Sullivan,36.53664186785691,-82.32030882598787
Tennessee,NA,Tennessee Department of Corrections,Sullivan Sheriffs Office Extension,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,Emergency Road,Blountville,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,SULLIVAN COUNTY SHERIFFS DEPARTMENT / SULLIVAN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47163,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,140 BLOUNTVILLE BYPASS,BLOUNTVILLE,Sullivan,36.5365484,-82.3205577
Tennessee,NA,Tennessee Department of Corrections,SUMNER COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47165,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,117 WEST SMITH STREET,GALLATIN,Sumner,36.38648977821933,-86.44673985272618
Tennessee,NA,Tennessee Department of Corrections,TIPTON COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47167,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1801 SOUTH COLLEGE STREET,COVINGTON,Tipton,35.543335560668886,-89.6507874720146
Tennessee,NA,Tennessee Department of Corrections,TIPTON COUNTY SHERIFFS DEPARTMENT / TIPTON COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47167,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"1801 SOUTH COLLEGE STREET, SUITE 106",COVINGTON,Tipton,35.5433829,-89.6505768
Tennessee,NA,Tennessee Department of Corrections,TROUSDALE COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47169,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,315 EAST MAIN STREET,HARTSVILLE,Trousdale,36.390777877507595,-86.16434614079128
Tennessee,NA,Tennessee Department of Corrections,TROUSDALE COUNTY SHERIFFS DEPARTMENT / TROUSDALE COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47169,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,315 EAST MAIN STREET,HARTSVILLE,Trousdale,36.3907283,-86.1644194
Tennessee,NA,Tennessee Department of Corrections,Unicoi County Annex,jails_prisons,JAILS,NA,NA,NA,NA,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,1570 Jackson Love Highway,Erwin,NA,NA,NA
Tennessee,NA,Tennessee Department of Corrections,UNICOI COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47171,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,102 NORTH MAIN AVENUE,ERWIN,Unicoi,36.1452666359351,-82.41605148388372
Tennessee,NA,Tennessee Department of Corrections,UNICOI COUNTY SHERIFFS DEPARTMENT / UNICOI COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47171,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,102 NORTH MAIN AVENUE,ERWIN,Unicoi,36.14520476,-82.416166493
Tennessee,NA,Tennessee Department of Corrections,UNION COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47173,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,901 MAIN STREET,MAYNARDVILLE,Union,36.24990863472599,-83.79886144958952
Tennessee,NA,Tennessee Department of Corrections,UNION COUNTY SHERIFFS DEPARTMENT / UNION COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47173,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,"901 MAIN STREET, SUITE 98",MAYNARDVILLE,Union,36.249948236,-83.79877135
Tennessee,NA,Tennessee Department of Corrections,UPPER EAST TN REGIONAL JUVENILE DETENTION,hifld_prisons,LOCAL,NA,47,47179,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,307 WESLEY STREET,JOHNSON CITY,Washington,36.353620443507666,-82.37609657053916
Tennessee,NA,Tennessee Department of Corrections,VAN BUREN COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47175,CLOSED,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,17 VETERN SQUARE,SPENCER,Van Buren,35.74839013897927,-85.46723480160331
Tennessee,NA,Tennessee Department of Corrections,VAN BUREN COUNTY SHERIFFS DEPARTMENT / VAN BUREN COUNTY JAIL,hifld,SHERIFF'S OFFICE,NA,47,47175,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,17 VETERN SQUARE,SPENCER,Van Buren,35.7483219,-85.4672034
Tennessee,NA,Tennessee Department of Corrections,WARREN COUNTY JAIL,hifld_prisons,COUNTY,NA,47,47177,OPEN,doc_excluded_local_jail,source type indicates local/federal jail or non-DOC facility,108 SECURITY CIRCLE,MCMINNVILLE,Warren,35.69612841487972,-85.75159974755962
